TRANSACTION_DATE,TRANSACTION_VOLUME
2023-12-03 00:00:00.000,1010877
2023-12-04 00:00:00.000,1137277
2023-12-05 00:00:00.000,1175064
2023-12-06 00:00:00.000,1106596
2023-12-07 00:00:00.000,1138160
2023-12-08 00:00:00.000,1165493
2023-12-09 00:00:00.000,1104747
2023-12-10 00:00:00.000,1111688
2023-12-11 00:00:00.000,1071219
2023-12-12 00:00:00.000,1057220
2023-12-13 00:00:00.000,1064567
2023-12-14 00:00:00.000,1140933
2023-12-15 00:00:00.000,1140711
2023-12-16 00:00:00.000,1040000
2023-12-17 00:00:00.000,1065615
2023-12-18 00:00:00.000,1119757
2023-12-19 00:00:00.000,1136891
2023-12-20 00:00:00.000,1230191
2023-12-21 00:00:00.000,1226716
2023-12-22 00:00:00.000,1191348
2023-12-23 00:00:00.000,1107116
2023-12-24 00:00:00.000,1115191
2023-12-25 00:00:00.000,1075708
2023-12-26 00:00:00.000,1099775
2023-12-27 00:00:00.000,1105755
2023-12-28 00:00:00.000,1164162
2023-12-29 00:00:00.000,1089143
2023-12-30 00:00:00.000,1072855
2023-12-31 00:00:00.000,1045353
2024-01-01 00:00:00.000,1080941
2024-01-02 00:00:00.000,1109007
2024-01-03 00:00:00.000,1073083
2024-01-04 00:00:00.000,1092508
2024-01-05 00:00:00.000,1052058
2024-01-06 00:00:00.000,979375
2024-01-07 00:00:00.000,1034851
2024-01-08 00:00:00.000,1058452
2024-01-09 00:00:00.000,1062832
2024-01-10 00:00:00.000,1228758
2024-01-11 00:00:00.000,1195171
2024-01-12 00:00:00.000,1193934
2024-01-13 00:00:00.000,1197988
2024-01-14 00:00:00.000,1948444
2024-01-15 00:00:00.000,1140102
2024-01-16 00:00:00.000,1251168
2024-01-17 00:00:00.000,1159195
2024-01-18 00:00:00.000,1182352
2024-01-19 00:00:00.000,1152436
2024-01-20 00:00:00.000,1046603
2024-01-21 00:00:00.000,1103288
2024-01-22 00:00:00.000,1059292
2024-01-23 00:00:00.000,1066607
2024-01-24 00:00:00.000,1063317
2024-01-25 00:00:00.000,1153959
2024-01-26 00:00:00.000,1156392
2024-01-27 00:00:00.000,1132531
2024-01-28 00:00:00.000,1114051
2024-01-29 00:00:00.000,1100340
2024-01-30 00:00:00.000,1165545
2024-01-31 00:00:00.000,1116164
2024-02-01 00:00:00.000,1108797
2024-02-02 00:00:00.000,1088132
2024-02-03 00:00:00.000,1035299
2024-02-04 00:00:00.000,1032483
2024-02-05 00:00:00.000,1105348
2024-02-06 00:00:00.000,1062180
2024-02-07 00:00:00.000,1118435
2024-02-08 00:00:00.000,1030768
2024-02-09 00:00:00.000,1057825
2024-02-10 00:00:00.000,990446
2024-02-11 00:00:00.000,1010209
2024-02-12 00:00:00.000,968642
2024-02-13 00:00:00.000,1084608
2024-02-14 00:00:00.000,1113420
2024-02-15 00:00:00.000,1134110
2024-02-16 00:00:00.000,1159512
2024-02-17 00:00:00.000,1061565
2024-02-18 00:00:00.000,1074934
2024-02-19 00:00:00.000,1130309
2024-02-20 00:00:00.000,1132913
2024-02-21 00:00:00.000,1083070
2024-02-22 00:00:00.000,1062092
2024-02-23 00:00:00.000,1142464
2024-02-24 00:00:00.000,1085740
2024-02-25 00:00:00.000,1087696
2024-02-26 00:00:00.000,1172134
2024-02-27 00:00:00.000,1202273
2024-02-28 00:00:00.000,1208178
2024-02-29 00:00:00.000,1217114
2024-03-01 00:00:00.000,1186711
2024-03-02 00:00:00.000,1192752
2024-03-03 00:00:00.000,1165031
2024-03-04 00:00:00.000,1246342
2024-03-05 00:00:00.000,1283535
2024-03-06 00:00:00.000,1197925
2024-03-07 00:00:00.000,1207237
2024-03-08 00:00:00.000,1192756
2024-03-09 00:00:00.000,1142216
2024-03-10 00:00:00.000,1135841
2024-03-11 00:00:00.000,1224634
2024-03-12 00:00:00.000,1215219
2024-03-13 00:00:00.000,1257191
2024-03-14 00:00:00.000,1280341
2024-03-15 00:00:00.000,1294165
2024-03-16 00:00:00.000,1257394
2024-03-17 00:00:00.000,1185720
2024-03-18 00:00:00.000,1262748
2024-03-19 00:00:00.000,1357176
2024-03-20 00:00:00.000,1354582
2024-03-21 00:00:00.000,1313688
2024-03-22 00:00:00.000,1306449
2024-03-23 00:00:00.000,1281440
2024-03-24 00:00:00.000,1215076
2024-03-25 00:00:00.000,1262350
2024-03-26 00:00:00.000,1298084
2024-03-27 00:00:00.000,1252792
2024-03-28 00:00:00.000,1263287
2024-03-29 00:00:00.000,1286510
2024-03-30 00:00:00.000,1222545
2024-03-31 00:00:00.000,1228169
2024-04-01 00:00:00.000,1225430
2024-04-02 00:00:00.000,1216282
2024-04-03 00:00:00.000,1188898
2024-04-04 00:00:00.000,1209012
2024-04-05 00:00:00.000,1221170
2024-04-06 00:00:00.000,1182799
2024-04-07 00:00:00.000,1157346
2024-04-08 00:00:00.000,1201178
2024-04-09 00:00:00.000,1208326
2024-04-10 00:00:00.000,1189252
2024-04-11 00:00:00.000,1195957
2024-04-12 00:00:00.000,1305754
2024-04-13 00:00:00.000,1143610
2024-04-14 00:00:00.000,1116037
2024-04-15 00:00:00.000,1170726
2024-04-16 00:00:00.000,1163188
2024-04-17 00:00:00.000,1228625
2024-04-18 00:00:00.000,1213974
2024-04-19 00:00:00.000,1162568
2024-04-20 00:00:00.000,1137396
2024-04-21 00:00:00.000,1116573
2024-04-22 00:00:00.000,1159247
2024-04-23 00:00:00.000,1175788
2024-04-24 00:00:00.000,1150353
2024-04-25 00:00:00.000,1165452
2024-04-26 00:00:00.000,1161088
2024-04-27 00:00:00.000,1086154
2024-04-28 00:00:00.000,1122680
2024-04-29 00:00:00.000,1204920
2024-04-30 00:00:00.000,1241021
2024-05-01 00:00:00.000,1188418
2024-05-02 00:00:00.000,1207566
2024-05-03 00:00:00.000,1178620
2024-05-04 00:00:00.000,1143413
2024-05-05 00:00:00.000,1126420
2024-05-06 00:00:00.000,1170666
2024-05-07 00:00:00.000,1211483
2024-05-08 00:00:00.000,1139960
2024-05-09 00:00:00.000,1109930
2024-05-10 00:00:00.000,1139268
2024-05-11 00:00:00.000,1095801
2024-05-12 00:00:00.000,1038860
2024-05-13 00:00:00.000,1143183
2024-05-14 00:00:00.000,1164156
2024-05-15 00:00:00.000,1178604
2024-05-16 00:00:00.000,1202792
2024-05-17 00:00:00.000,1093365
2024-05-18 00:00:00.000,1062917
2024-05-19 00:00:00.000,999638
2024-05-20 00:00:00.000,1098668
2024-05-21 00:00:00.000,1172644
2024-05-22 00:00:00.000,1164344
2024-05-23 00:00:00.000,1132263
2024-05-24 00:00:00.000,1143810
2024-05-25 00:00:00.000,1140084
2024-05-26 00:00:00.000,1115067
2024-05-27 00:00:00.000,1132239
2024-05-28 00:00:00.000,1081583
2024-05-29 00:00:00.000,1149565
2024-05-30 00:00:00.000,1118803
2024-05-31 00:00:00.000,1154112
2024-06-01 00:00:00.000,1096418
2024-06-02 00:00:00.000,1047595
2024-06-03 00:00:00.000,1125706
2024-06-04 00:00:00.000,1140644
2024-06-05 00:00:00.000,1147815
2024-06-06 00:00:00.000,1120432
2024-06-07 00:00:00.000,1150574
2024-06-08 00:00:00.000,1135342
2024-06-09 00:00:00.000,1113410
2024-06-10 00:00:00.000,1126944
2024-06-11 00:00:00.000,1141522
2024-06-12 00:00:00.000,1197645
2024-06-13 00:00:00.000,1194076
2024-06-14 00:00:00.000,1159875
2024-06-15 00:00:00.000,1104887
2024-06-16 00:00:00.000,1095750
2024-06-17 00:00:00.000,1112783
2024-06-18 00:00:00.000,1124066
2024-06-19 00:00:00.000,1098263
2024-06-20 00:00:00.000,1126151
2024-06-21 00:00:00.000,1241747
2024-06-22 00:00:00.000,1293513
2024-06-23 00:00:00.000,1073579
2024-06-24 00:00:00.000,1139373
2024-06-25 00:00:00.000,1171361
2024-06-26 00:00:00.000,1226881
2024-06-27 00:00:00.000,1151315
2024-06-28 00:00:00.000,1154899
2024-06-29 00:00:00.000,1127116
2024-06-30 00:00:00.000,1104714
2024-07-01 00:00:00.000,1127414
2024-07-02 00:00:00.000,1107271
2024-07-03 00:00:00.000,1123103
2024-07-04 00:00:00.000,1214670
2024-07-05 00:00:00.000,1215407
2024-07-06 00:00:00.000,1123176
2024-07-07 00:00:00.000,1010071
2024-07-08 00:00:00.000,1119457
2024-07-09 00:00:00.000,1128638
2024-07-10 00:00:00.000,1142145
2024-07-11 00:00:00.000,1165018
2024-07-12 00:00:00.000,1158468
2024-07-13 00:00:00.000,1121846
2024-07-14 00:00:00.000,1058185
2024-07-15 00:00:00.000,1131099
2024-07-16 00:00:00.000,1166638
2024-07-17 00:00:00.000,1153911
2024-07-18 00:00:00.000,1147752
2024-07-19 00:00:00.000,1119938
2024-07-20 00:00:00.000,1082448
2024-07-21 00:00:00.000,1092149
2024-07-22 00:00:00.000,1122027
2024-07-23 00:00:00.000,1114990
2024-07-24 00:00:00.000,1099464
2024-07-25 00:00:00.000,1099836
2024-07-26 00:00:00.000,1118594
2024-07-27 00:00:00.000,1053101
2024-07-28 00:00:00.000,1020443
2024-07-29 00:00:00.000,1065165
2024-07-30 00:00:00.000,1139993
2024-07-31 00:00:00.000,1142293
2024-08-01 00:00:00.000,1097472
2024-08-02 00:00:00.000,1064531
2024-08-03 00:00:00.000,1067440
2024-08-04 00:00:00.000,1017637
2024-08-05 00:00:00.000,1113060
2024-08-06 00:00:00.000,1107881
2024-08-07 00:00:00.000,1099933
2024-08-08 00:00:00.000,1074082
2024-08-09 00:00:00.000,1075074
2024-08-10 00:00:00.000,1030658
2024-08-11 00:00:00.000,964729
2024-08-12 00:00:00.000,1016740
2024-08-13 00:00:00.000,1054942
2024-08-14 00:00:00.000,1243543
2024-08-15 00:00:00.000,1221327
2024-08-16 00:00:00.000,1090866
2024-08-17 00:00:00.000,984968
2024-08-18 00:00:00.000,1003339
2024-08-19 00:00:00.000,1016408
2024-08-20 00:00:00.000,1046715
2024-08-21 00:00:00.000,1052221
2024-08-22 00:00:00.000,1066654
2024-08-23 00:00:00.000,1103491
2024-08-24 00:00:00.000,1069456
2024-08-25 00:00:00.000,957782
2024-08-26 00:00:00.000,1093442
2024-08-27 00:00:00.000,1100281
2024-08-28 00:00:00.000,1122106
2024-08-29 00:00:00.000,1128183
2024-08-30 00:00:00.000,1115348
2024-08-31 00:00:00.000,989679
2024-09-01 00:00:00.000,990574
2024-09-02 00:00:00.000,1052306
2024-09-03 00:00:00.000,1102041
2024-09-04 00:00:00.000,1073961
2024-09-05 00:00:00.000,1083646
2024-09-06 00:00:00.000,1097777
2024-09-07 00:00:00.000,1088395
2024-09-08 00:00:00.000,1067598
2024-09-09 00:00:00.000,1126356
2024-09-10 00:00:00.000,1115066
2024-09-11 00:00:00.000,1142043
2024-09-12 00:00:00.000,1134377
2024-09-13 00:00:00.000,1128558
2024-09-14 00:00:00.000,1073451
2024-09-15 00:00:00.000,1064435
2024-09-16 00:00:00.000,1060253
2024-09-17 00:00:00.000,1086730
2024-09-18 00:00:00.000,1095100
2024-09-19 00:00:00.000,1144426
2024-09-20 00:00:00.000,1114006
2024-09-21 00:00:00.000,1053904
2024-09-22 00:00:00.000,1038086
2024-09-23 00:00:00.000,1098665
2024-09-24 00:00:00.000,1111734
2024-09-25 00:00:00.000,1118475
2024-09-26 00:00:00.000,1113755
2024-09-27 00:00:00.000,1176334
2024-09-28 00:00:00.000,1097302
2024-09-29 00:00:00.000,1091381
2024-09-30 00:00:00.000,1166327
2024-10-01 00:00:00.000,1240557
2024-10-02 00:00:00.000,1137460
2024-10-03 00:00:00.000,1141739
2024-10-04 00:00:00.000,1119775
2024-10-05 00:00:00.000,1077845
2024-10-06 00:00:00.000,1046055
2024-10-07 00:00:00.000,1127757
2024-10-08 00:00:00.000,1132008
2024-10-09 00:00:00.000,1160839
2024-10-10 00:00:00.000,1131866
2024-10-11 00:00:00.000,1205808
2024-10-12 00:00:00.000,1139262
2024-10-13 00:00:00.000,1037264
2024-10-14 00:00:00.000,1149422
2024-10-15 00:00:00.000,1191987
2024-10-16 00:00:00.000,1135818
2024-10-17 00:00:00.000,1224355
2024-10-18 00:00:00.000,1299767
2024-10-19 00:00:00.000,1228582
2024-10-20 00:00:00.000,1160029
2024-10-21 00:00:00.000,1165854
2024-10-22 00:00:00.000,1160675
2024-10-23 00:00:00.000,1120865
2024-10-24 00:00:00.000,1112607
2024-10-25 00:00:00.000,1126960
2024-10-26 00:00:00.000,1080163
2024-10-27 00:00:00.000,940739
2024-10-28 00:00:00.000,1037800
2024-10-29 00:00:00.000,1155527
2024-10-30 00:00:00.000,1076784
2024-10-31 00:00:00.000,1069884
2024-11-01 00:00:00.000,1083405
2024-11-02 00:00:00.000,1053919
2024-11-03 00:00:00.000,1086989
2024-11-04 00:00:00.000,1102690
2024-11-05 00:00:00.000,1088557
2024-11-06 00:00:00.000,1172725
2024-11-07 00:00:00.000,1200966
2024-11-08 00:00:00.000,1208709
2024-11-09 00:00:00.000,1135247
2024-11-10 00:00:00.000,1192973
2024-11-11 00:00:00.000,1257099
2024-11-12 00:00:00.000,1266153
2024-11-13 00:00:00.000,1250290
2024-11-14 00:00:00.000,1267214
2024-11-15 00:00:00.000,1226205
2024-11-16 00:00:00.000,1223601
2024-11-17 00:00:00.000,1189479
2024-11-18 00:00:00.000,1210236
2024-11-19 00:00:00.000,1201926
2024-11-20 00:00:00.000,1226219
2024-11-21 00:00:00.000,1251401
2024-11-22 00:00:00.000,1286087
2024-11-23 00:00:00.000,1263573
2024-11-24 00:00:00.000,1191973
2024-11-25 00:00:00.000,1274846
2024-11-26 00:00:00.000,1244267
2024-11-27 00:00:00.000,1255880
2024-11-28 00:00:00.000,1240688
2024-11-29 00:00:00.000,1264310
2024-11-30 00:00:00.000,1216250
2024-12-01 00:00:00.000,1212762
2024-12-02 00:00:00.000,1322123
2024-12-03 00:00:00.000,1331041
2024-12-04 00:00:00.000,1319626
2024-12-05 00:00:00.000,1327258
2024-12-06 00:00:00.000,1311921
2024-12-07 00:00:00.000,1227775
2024-12-08 00:00:00.000,1207360
2024-12-09 00:00:00.000,1311686
2024-12-10 00:00:00.000,1352436
2024-12-11 00:00:00.000,1276709
2024-12-12 00:00:00.000,1327927
2024-12-13 00:00:00.000,1256722
2024-12-14 00:00:00.000,1222209
2024-12-15 00:00:00.000,1183651
2024-12-16 00:00:00.000,1268346
2024-12-17 00:00:00.000,1299598
2024-12-18 00:00:00.000,1270761
2024-12-19 00:00:00.000,1265587
2024-12-20 00:00:00.000,1312965
2024-12-21 00:00:00.000,1242094
2024-12-22 00:00:00.000,1239515
2024-12-23 00:00:00.000,1282033
2024-12-24 00:00:00.000,1248168
2024-12-25 00:00:00.000,1191966
2024-12-26 00:00:00.000,1191234
2024-12-27 00:00:00.000,1224709
2024-12-28 00:00:00.000,1177111
2024-12-29 00:00:00.000,1183938
2024-12-30 00:00:00.000,1221147
2024-12-31 00:00:00.000,1227367
2025-01-01 00:00:00.000,1016263
2025-01-02 00:00:00.000,1071552
2025-01-03 00:00:00.000,1217785
2025-01-04 00:00:00.000,1143617
2025-01-05 00:00:00.000,1125976
2025-01-06 00:00:00.000,1191688
2025-01-07 00:00:00.000,1194112
2025-01-08 00:00:00.000,1183841
2025-01-09 00:00:00.000,1185292
2025-01-10 00:00:00.000,1173819
2025-01-11 00:00:00.000,1104340
2025-01-12 00:00:00.000,1079817
2025-01-13 00:00:00.000,1200476
2025-01-14 00:00:00.000,1210634
2025-01-15 00:00:00.000,1218194
2025-01-16 00:00:00.000,1228092
2025-01-17 00:00:00.000,1228180
2025-01-18 00:00:00.000,1222371
2025-01-19 00:00:00.000,1319437
2025-01-20 00:00:00.000,1370551
2025-01-21 00:00:00.000,1251123
2025-01-22 00:00:00.000,1255078
2025-01-23 00:00:00.000,1255202
2025-01-24 00:00:00.000,1356518
2025-01-25 00:00:00.000,1386470
2025-01-26 00:00:00.000,1206339
2025-01-27 00:00:00.000,1243355
2025-01-28 00:00:00.000,1173927
2025-01-29 00:00:00.000,1158607
2025-01-30 00:00:00.000,1178212
2025-01-31 00:00:00.000,1172912
2025-02-01 00:00:00.000,1114823
2025-02-02 00:00:00.000,1112055
2025-02-03 00:00:00.000,1228261
2025-02-04 00:00:00.000,1311314
2025-02-05 00:00:00.000,1191396
2025-02-06 00:00:00.000,1316351
2025-02-07 00:00:00.000,1311459
2025-02-08 00:00:00.000,1188023
2025-02-09 00:00:00.000,1171422
2025-02-10 00:00:00.000,1339009
2025-02-11 00:00:00.000,1303444
2025-02-12 00:00:00.000,1255678
2025-02-13 00:00:00.000,1298723
2025-02-14 00:00:00.000,1329962
2025-02-15 00:00:00.000,1153717
2025-02-16 00:00:00.000,1109943
2025-02-17 00:00:00.000,1321725
2025-02-18 00:00:00.000,1290179
2025-02-19 00:00:00.000,1235269
2025-02-20 00:00:00.000,1303213
2025-02-21 00:00:00.000,1338106
2025-02-22 00:00:00.000,1162128
2025-02-23 00:00:00.000,1102456
2025-02-24 00:00:00.000,1284189
2025-02-25 00:00:00.000,1373646
2025-02-26 00:00:00.000,1269116
2025-02-27 00:00:00.000,440708
﻿
