TRANSACTION_DATE,TRANSACTION_VOLUME,TRANSACTION_VALUE,ACTIVE_WALLETS,TOTAL_GAS_FEES
2019-04-05 00:00:00.000,612357,2689652.40213554,184785,386.949022994
2019-04-06 00:00:00.000,544501,1866839.78686008,158603,333.296222019
2019-04-07 00:00:00.000,564820,2403248.74880331,167627,348.619490784
2019-04-08 00:00:00.000,656976,3791235.00597955,191528,442.705805672
2019-04-09 00:00:00.000,644542,3350141.52805625,193693,390.68979331
2019-04-10 00:00:00.000,662216,2845016.57086127,177053,460.54457385
2019-04-11 00:00:00.000,716623,2939592.43718522,215533,451.952322494
2019-04-12 00:00:00.000,682737,2513702.81994996,232663,397.726138983
2019-04-13 00:00:00.000,601068,1548673.05445583,186007,326.369913129
2019-04-14 00:00:00.000,540417,1729231.54589952,142685,297.177648539
2019-04-15 00:00:00.000,609232,2551621.19242812,175907,348.655391529
2019-04-16 00:00:00.000,639036,2216358.29555949,168223,406.068354101
2019-04-17 00:00:00.000,668530,2226678.1327382,177238,420.009771072
2019-04-18 00:00:00.000,684800,2631097.30934274,187948,442.893314472
2019-04-19 00:00:00.000,682290,2304901.0827661,206591,364.207466963
2019-04-20 00:00:00.000,674703,1876202.82640339,267462,285.392389014
2019-04-21 00:00:00.000,619868,2005420.65498016,202153,305.853690002
2019-04-22 00:00:00.000,704454,2403650.32966547,195789,353.331656158
2019-04-23 00:00:00.000,714252,2743571.06759805,214637,383.069545102
2019-04-24 00:00:00.000,657033,3474017.994891,197831,361.509024522
2019-04-25 00:00:00.000,670459,3154835.16259739,188493,312.131212428
2019-04-26 00:00:00.000,648115,4522744.43367397,179041,399.653692983
2019-04-27 00:00:00.000,553392,1913234.96406852,153774,259.446315279
2019-04-28 00:00:00.000,581908,2329010.2432106,153632,272.132696697
2019-04-29 00:00:00.000,618497,3077766.18442171,168996,303.778961625
2019-04-30 00:00:00.000,693983,2962548.80972172,189719,326.707654032
2019-05-01 00:00:00.000,694441,2615886.67934465,195918,337.819179181
2019-05-02 00:00:00.000,615044,2100680.86323312,158103,769.670192378
2019-05-03 00:00:00.000,659788,2526933.09899415,172924,370.560714724
2019-05-04 00:00:00.000,613111,1981858.51754362,156099,300.50092236
2019-05-05 00:00:00.000,627003,1861505.98100399,164299,313.994375573
2019-05-06 00:00:00.000,696292,2995312.86896838,175578,387.524481989
2019-05-07 00:00:00.000,643469,3382862.61821549,170814,462.133554557
2019-05-08 00:00:00.000,675984,3126573.06822963,177054,390.583388877
2019-05-09 00:00:00.000,708569,2830078.28056075,188242,379.008188014
2019-05-10 00:00:00.000,720907,2851505.97905833,194312,421.561303432
2019-05-11 00:00:00.000,722344,4494546.62299896,194538,352.18132546
2019-05-12 00:00:00.000,683681,2859391.40615752,184422,340.405788503
2019-05-13 00:00:00.000,741145,3829161.68013471,210365,457.010869323
2019-05-14 00:00:00.000,806450,3487397.58751962,232375,508.6226723
2019-05-15 00:00:00.000,826421,4363351.33114028,243624,632.70345747
2019-05-16 00:00:00.000,882610,7022734.8263697,261447,876.956166301
2019-05-17 00:00:00.000,787443,4602147.53575345,231039,715.633656604
2019-05-18 00:00:00.000,712926,2279299.79319869,208107,535.329458896
2019-05-19 00:00:00.000,730688,2380898.17163409,204413,463.717667275
2019-05-20 00:00:00.000,842894,3151750.69459538,221387,556.733312938
2019-05-21 00:00:00.000,794892,2834930.53828748,235103,456.74413347
2019-05-22 00:00:00.000,858476,2866230.08514794,219400,629.465648251
2019-05-23 00:00:00.000,834447,3079755.18306424,223628,544.212143978
2019-05-24 00:00:00.000,889609,2479094.44279827,234077,587.970985582
2019-05-25 00:00:00.000,816955,1859754.97502238,216235,434.551599577
2019-05-26 00:00:00.000,734658,2432828.34249127,210807,350.030535855
2019-05-27 00:00:00.000,927467,3198832.99468856,255044,606.631478829
2019-05-28 00:00:00.000,894121,2556471.67536311,234428,585.450589943
2019-05-29 00:00:00.000,929915,3758124.64565103,243579,611.40229671
2019-05-30 00:00:00.000,869132,3647095.49207538,242751,676.737250833
2019-05-31 00:00:00.000,857852,3457103.45286524,263421,610.072695261
2019-06-01 00:00:00.000,917549,1863635.10611155,312026,584.273854277
2019-06-02 00:00:00.000,877860,1585976.77076412,254162,415.563025585
2019-06-03 00:00:00.000,872536,2874119.36193479,232186,520.791197149
2019-06-04 00:00:00.000,874165,3280047.68746518,241985,526.688452851
2019-06-05 00:00:00.000,789609,3421032.65936269,220182,509.625596446
2019-06-06 00:00:00.000,779612,2036131.23474638,254838,476.584726084
2019-06-07 00:00:00.000,748489,2041021.47417539,194255,446.969433263
2019-06-08 00:00:00.000,874206,1263633.6427321,184492,661.458759999
2019-06-09 00:00:00.000,695981,1802595.89623891,237143,340.742235495
2019-06-10 00:00:00.000,952118,2490976.87344679,217031,756.647022694
2019-06-11 00:00:00.000,915770,2195947.88136062,281141,588.151567766
2019-06-12 00:00:00.000,848754,2444993.64899598,376761,379.617758484
2019-06-13 00:00:00.000,732624,2722365.23868062,249391,386.264103332
2019-06-14 00:00:00.000,802992,2721889.71777108,237384,497.847046878
2019-06-15 00:00:00.000,919622,2479319.18100552,231431,635.252322198
2019-06-16 00:00:00.000,876250,2300910.33693011,341799,381.450416271
2019-06-17 00:00:00.000,929585,2340317.90528486,217537,707.232306179
2019-06-18 00:00:00.000,830735,2863624.2763231,227039,476.691495544
2019-06-19 00:00:00.000,869836,2993138.98372926,222459,558.973039892
2019-06-20 00:00:00.000,967716,2339758.52100896,204921,763.535363831
2019-06-21 00:00:00.000,753662,3023948.3652201,257282,397.739186424
2019-06-22 00:00:00.000,731926,2814915.04783144,244784,372.755904691
2019-06-23 00:00:00.000,747906,2137418.35144493,222279,394.104244798
2019-06-24 00:00:00.000,789180,2521781.89338737,240434,467.644557292
2019-06-25 00:00:00.000,912103,2875415.77335171,239829,703.49428421
2019-06-26 00:00:00.000,832950,3718839.85570292,274363,684.963482324
2019-06-27 00:00:00.000,797219,3655119.94297659,239628,750.625139801
2019-06-28 00:00:00.000,988532,2687500.63418829,218161,740.360875037
2019-06-29 00:00:00.000,719984,2562684.86007585,211357,471.188743715
2019-06-30 00:00:00.000,675882,1963987.19920098,186106,463.910657871
2019-07-01 00:00:00.000,940952,2442539.06028761,211442,772.27579817
2019-07-02 00:00:00.000,881476,2304761.32761974,272050,577.483359456
2019-07-03 00:00:00.000,739300,2063766.91274753,251192,410.795326453
2019-07-04 00:00:00.000,733976,1741811.30105775,242027,371.501123027
2019-07-05 00:00:00.000,832521,1630853.53706532,218584,514.262720247
2019-07-06 00:00:00.000,741834,1142832.75287925,202604,452.691105882
2019-07-07 00:00:00.000,571931,1430862.82745299,174560,288.303526105
2019-07-08 00:00:00.000,798502,1771678.49624511,222361,525.436389695
2019-07-09 00:00:00.000,755431,4252155.80117179,239670,431.526952281
2019-07-10 00:00:00.000,722276,2477672.57322767,223108,367.627338993
2019-07-11 00:00:00.000,957769,3719547.88139937,203162,717.393579212
2019-07-12 00:00:00.000,712329,1853217.08542552,224742,413.830128692
2019-07-13 00:00:00.000,579628,1033609.50379326,174135,306.089571107
2019-07-14 00:00:00.000,604409,2195953.35802645,181352,371.510991451
2019-07-15 00:00:00.000,730099,3035771.43375605,221154,486.11035488
2019-07-16 00:00:00.000,991588,2544972.34908881,166361,987.990655426
2019-07-17 00:00:00.000,814064,2780133.31654414,210002,725.527373889
2019-07-18 00:00:00.000,655566,2392696.79256744,200137,371.084987613
2019-07-19 00:00:00.000,805494,1976275.60415387,207416,588.598873276
2019-07-20 00:00:00.000,574503,1377413.40866803,173833,282.692671798
2019-07-21 00:00:00.000,512229,1108227.09520512,157974,268.666039341
2019-07-22 00:00:00.000,625362,1641721.22405915,182725,311.608208416
2019-07-23 00:00:00.000,595290,1564392.81569483,174532,341.039279286
2019-07-24 00:00:00.000,894498,1562278.61621126,162860,724.277769316
2019-07-25 00:00:00.000,940025,1650833.46580447,170812,715.35004549
2019-07-26 00:00:00.000,628298,2544670.78457648,192743,351.556773967
2019-07-27 00:00:00.000,563243,1150365.09540105,180652,292.285006116
2019-07-28 00:00:00.000,561728,975064.531423102,174404,257.242615013
2019-07-29 00:00:00.000,647591,1711702.77718334,193437,342.313410885
2019-07-30 00:00:00.000,701019,1716651.90256414,230928,371.254702377
2019-07-31 00:00:00.000,665490,1673623.18601198,191454,401.856103317
2019-08-01 00:00:00.000,864922,2909963.1175813,175476,691.371467809
2019-08-02 00:00:00.000,757979,1914727.16227795,201384,482.38069537
2019-08-03 00:00:00.000,773639,1254866.29288195,161261,567.093247128
2019-08-04 00:00:00.000,559654,968281.374141913,174352,259.061499388
2019-08-05 00:00:00.000,705807,2824779.02957268,229712,361.360093587
2019-08-06 00:00:00.000,719291,2271186.75837578,239898,393.378774752
2019-08-07 00:00:00.000,732122,1775317.03431594,208487,367.230016812
2019-08-08 00:00:00.000,682212,2153530.26098197,212192,384.116690471
2019-08-09 00:00:00.000,710560,1864858.3225587,220504,402.398408824
2019-08-10 00:00:00.000,618107,1368314.97790583,203754,316.567245141
2019-08-11 00:00:00.000,570678,1185616.77083127,181037,282.599300437
2019-08-12 00:00:00.000,699065,1514058.76100128,239084,373.827396141
2019-08-13 00:00:00.000,688162,1646347.23955977,209121,436.385384894
2019-08-14 00:00:00.000,726463,2268637.03861214,219269,411.207199049
2019-08-15 00:00:00.000,675306,2606083.51828401,193857,479.266198509
2019-08-16 00:00:00.000,707246,2053560.39006382,219111,372.379075022
2019-08-17 00:00:00.000,633055,1226097.49855914,178328,282.174624058
2019-08-18 00:00:00.000,610185,1236748.10873334,178982,287.97311495
2019-08-19 00:00:00.000,709973,1712166.82023825,208187,445.660979293
2019-08-20 00:00:00.000,719620,2406079.20557942,217594,460.818831501
2019-08-21 00:00:00.000,718642,1778508.76904497,218886,546.274713048
2019-08-22 00:00:00.000,722188,1794485.08236603,211886,480.670286093
2019-08-23 00:00:00.000,718554,1804581.34286215,225221,451.077581457
2019-08-24 00:00:00.000,672720,1254786.89878281,204326,387.124308717
2019-08-25 00:00:00.000,664225,1220890.26493787,195990,502.328883808
2019-08-26 00:00:00.000,734108,1864543.70434251,220930,620.500698172
2019-08-27 00:00:00.000,735499,1603580.4028962,224592,490.474755604
2019-08-28 00:00:00.000,708383,1892616.17875029,210261,498.18888878
2019-08-29 00:00:00.000,711563,2018123.45294971,213188,508.118607756
2019-08-30 00:00:00.000,699309,2025532.85480122,206340,492.330114674
2019-08-31 00:00:00.000,664545,2463412.79124201,193202,433.057017633
2019-09-01 00:00:00.000,673133,1214050.25431149,190045,449.934210655
2019-09-02 00:00:00.000,742104,1781830.67529027,227393,554.000245762
2019-09-03 00:00:00.000,735643,2582842.65708706,221674,540.297931269
2019-09-04 00:00:00.000,699307,1892694.82700156,219958,523.167495761
2019-09-05 00:00:00.000,752091,1674709.13688219,240847,668.453091791
2019-09-06 00:00:00.000,751351,1815222.23870257,229768,699.502619681
2019-09-07 00:00:00.000,663346,1898126.65476275,207158,667.587712997
2019-09-08 00:00:00.000,663074,1548967.01950848,203987,713.823222559
2019-09-09 00:00:00.000,743801,1933826.04516803,233672,816.436101138
2019-09-10 00:00:00.000,677719,1480112.04802899,209741,897.998317247
2019-09-11 00:00:00.000,693753,1858764.44930486,214220,852.109616876
2019-09-12 00:00:00.000,712122,1551702.10878708,220604,945.702828116
2019-09-13 00:00:00.000,613217,1948667.24034499,192239,856.158459314
2019-09-14 00:00:00.000,619710,1180386.06220845,195052,939.466407857
2019-09-15 00:00:00.000,621696,1316772.85594063,199413,951.331377027
2019-09-16 00:00:00.000,720443,2329377.32909137,229770,991.850698894
2019-09-17 00:00:00.000,670480,2407165.90512605,218258,1197.068365469
2019-09-18 00:00:00.000,693550,2610632.94261254,219833,1263.375563509
2019-09-19 00:00:00.000,677950,1942281.31750775,216378,1433.456657484
2019-09-20 00:00:00.000,705491,1864702.04964054,223719,1445.891629771
2019-09-21 00:00:00.000,582545,1048697.37199969,172976,1135.958967455
2019-09-22 00:00:00.000,563302,1055296.23031337,160350,881.412244778
2019-09-23 00:00:00.000,627453,1782081.96636716,167918,1285.709489487
2019-09-24 00:00:00.000,688133,3314552.52773069,194680,1419.751447631
2019-09-25 00:00:00.000,665065,2768572.77110201,180840,1596.272778549
2019-09-26 00:00:00.000,645106,2747461.31448996,182910,1193.370791183
2019-09-27 00:00:00.000,611945,2173477.29685852,181884,1218.789135869
2019-09-28 00:00:00.000,597083,1595169.96616555,176695,1168.969698056
2019-09-29 00:00:00.000,584002,1276521.22873582,156343,1120.620700657
2019-09-30 00:00:00.000,672163,2624328.98439306,188323,1001.257509448
2019-10-01 00:00:00.000,629050,1695903.30956802,194791,501.559195433
2019-10-02 00:00:00.000,611410,1241985.95922205,191529,476.036248096
2019-10-03 00:00:00.000,598946,1001404.28470142,166123,634.432374403
2019-10-04 00:00:00.000,578585,1121297.49743891,163593,480.340700962
2019-10-05 00:00:00.000,585054,859057.251630737,171179,418.158712628
2019-10-06 00:00:00.000,564529,957075.612204331,165389,384.051791756
2019-10-07 00:00:00.000,621537,1413030.11324782,177866,432.934396495
2019-10-08 00:00:00.000,700055,1642091.71845391,187702,458.203930754
2019-10-09 00:00:00.000,738727,1845356.69846608,219472,554.835553671
2019-10-10 00:00:00.000,694948,1452545.73991466,208214,479.687132141
2019-10-11 00:00:00.000,692930,1469233.18063443,211185,462.346850045
2019-10-12 00:00:00.000,624349,1219766.01286464,181249,386.620850283
2019-10-13 00:00:00.000,557544,813886.652509664,163605,369.487867761
2019-10-14 00:00:00.000,640238,2080307.1902465,185562,437.009329459
2019-10-15 00:00:00.000,679185,1338321.36324365,193402,444.039523842
2019-10-16 00:00:00.000,683399,1479231.5690532,188853,446.489923178
2019-10-17 00:00:00.000,692139,1199977.90097678,187984,425.249921975
2019-10-18 00:00:00.000,720985,1515250.39938254,207549,453.912694447
2019-10-19 00:00:00.000,654923,876932.537825568,188035,406.74466959
2019-10-20 00:00:00.000,603597,1193566.51329045,169488,437.955083282
2019-10-21 00:00:00.000,668871,1354930.52788517,188254,456.005879018
2019-10-22 00:00:00.000,712658,1340951.33351405,190008,527.370936035
2019-10-23 00:00:00.000,724034,2547275.88425375,188070,666.655560818
2019-10-24 00:00:00.000,714723,2468191.003724,187538,526.769007981
2019-10-25 00:00:00.000,728870,1974217.20602467,199728,552.208602959
2019-10-26 00:00:00.000,705368,2312855.60819435,197595,546.105186068
2019-10-27 00:00:00.000,633544,1211081.54885429,170807,437.807349678
2019-10-28 00:00:00.000,709016,3123147.04549006,196483,524.373374535
2019-10-29 00:00:00.000,693156,1977829.6951236,192160,535.375510995
2019-10-30 00:00:00.000,706775,1737024.19685474,192895,552.452595477
2019-10-31 00:00:00.000,732561,1712544.029575,191443,527.789487877
2019-11-01 00:00:00.000,692111,1398999.31064825,192385,484.146177764
2019-11-02 00:00:00.000,581930,936118.258629457,164782,387.834932008
2019-11-03 00:00:00.000,561053,1053564.49674378,158565,406.130424439
2019-11-04 00:00:00.000,659203,1787952.42378833,182774,474.325167565
2019-11-05 00:00:00.000,728530,2244395.22906381,213887,501.347182699
2019-11-06 00:00:00.000,695097,1349647.07435729,192810,456.802495993
2019-11-07 00:00:00.000,809546,1158868.36416582,262295,605.296238174
2019-11-08 00:00:00.000,686853,1438254.21847133,195101,489.158547586
2019-11-09 00:00:00.000,591297,842670.91439291,162484,407.355604939
2019-11-10 00:00:00.000,598678,801049.241804644,179499,397.623307025
2019-11-11 00:00:00.000,698631,1237148.04227088,198336,490.541518958
2019-11-12 00:00:00.000,695154,1676079.13588494,210446,470.811583169
2019-11-13 00:00:00.000,704210,1295155.24795326,205406,485.943763564
2019-11-14 00:00:00.000,665953,1127389.72581479,188632,489.644333576
2019-11-15 00:00:00.000,671227,1486952.14865901,185208,472.582749764
2019-11-16 00:00:00.000,585684,848086.030069921,163744,373.889378254
2019-11-17 00:00:00.000,588261,786730.5171889,176165,395.300952171
2019-11-18 00:00:00.000,720226,1387377.40921159,193430,604.175790987
2019-11-19 00:00:00.000,722066,1453558.11883519,191246,502.645784061
2019-11-20 00:00:00.000,676314,1325093.87873164,186016,495.350479757
2019-11-21 00:00:00.000,729885,1920462.37579825,208751,704.007870595
2019-11-22 00:00:00.000,773147,3348015.32857957,224858,1093.06042455
2019-11-23 00:00:00.000,618543,1232867.23890811,168631,419.282699489
2019-11-24 00:00:00.000,584411,1053198.23933598,150051,415.489350827
2019-11-25 00:00:00.000,743040,2898894.25726955,195132,885.569827153
2019-11-26 00:00:00.000,663719,1344516.55067442,176482,675.079769782
2019-11-27 00:00:00.000,658016,2246104.85505312,170223,539.818007983
2019-11-28 00:00:00.000,609206,2053028.42799231,167286,536.072907682
2019-11-29 00:00:00.000,655779,1381890.79086804,191344,455.276196435
2019-11-30 00:00:00.000,574516,1305762.15805008,153692,399.074926106
2019-12-01 00:00:00.000,606420,833153.960600591,164093,485.76481968
2019-12-02 00:00:00.000,670212,1710219.14823646,204017,494.250616639
2019-12-03 00:00:00.000,601635,1267637.89176536,175801,427.960705547
2019-12-04 00:00:00.000,651094,1392485.08498672,179245,477.509225002
2019-12-05 00:00:00.000,609474,1373198.4571978,177473,410.750135234
2019-12-06 00:00:00.000,565389,1408016.00705404,168342,366.801402846
2019-12-07 00:00:00.000,478572,753111.919988481,138149,304.586437828
2019-12-08 00:00:00.000,425673,554146.818978622,123630,256.333700886
2019-12-09 00:00:00.000,620477,1141349.72231027,192068,373.312355913
2019-12-10 00:00:00.000,618075,1553897.16347862,176414,409.936641745
2019-12-11 00:00:00.000,613031,889498.130892728,177927,419.332636111
2019-12-12 00:00:00.000,623624,1179258.23563661,171009,409.41967263
2019-12-13 00:00:00.000,610843,1091153.0162053,173147,390.025951776
2019-12-14 00:00:00.000,541370,796394.853643763,145678,335.02062397
2019-12-15 00:00:00.000,516275,649297.765883568,148482,345.720469981
2019-12-16 00:00:00.000,619748,1554782.26143917,179113,476.318511296
