TRANSACTION_DATE,SMART_CONTRACT_INTERACTIONS
2023-12-01 00:00:00.000,1091581
2023-12-02 00:00:00.000,1188987
2023-12-03 00:00:00.000,1010203
2023-12-04 00:00:00.000,1136442
2023-12-05 00:00:00.000,1174186
2023-12-06 00:00:00.000,1105765
2023-12-07 00:00:00.000,1137160
2023-12-08 00:00:00.000,1164617
2023-12-09 00:00:00.000,1103976
2023-12-10 00:00:00.000,1110838
2023-12-11 00:00:00.000,1070405
2023-12-12 00:00:00.000,1056395
2023-12-13 00:00:00.000,1063770
2023-12-14 00:00:00.000,1140133
2023-12-15 00:00:00.000,1140066
2023-12-16 00:00:00.000,1039473
2023-12-17 00:00:00.000,1065000
2023-12-18 00:00:00.000,1119049
2023-12-19 00:00:00.000,1136200
2023-12-20 00:00:00.000,1229613
2023-12-21 00:00:00.000,1226024
2023-12-22 00:00:00.000,1190721
2023-12-23 00:00:00.000,1106538
2023-12-24 00:00:00.000,1114660
2023-12-25 00:00:00.000,1075205
2023-12-26 00:00:00.000,1099205
2023-12-27 00:00:00.000,1105150
2023-12-28 00:00:00.000,1163411
2023-12-29 00:00:00.000,1088264
2023-12-30 00:00:00.000,1072070
2023-12-31 00:00:00.000,1044731
2024-01-01 00:00:00.000,1080179
2024-01-02 00:00:00.000,1108160
2024-01-03 00:00:00.000,1072280
2024-01-04 00:00:00.000,1091492
2024-01-05 00:00:00.000,1051119
2024-01-06 00:00:00.000,978474
2024-01-07 00:00:00.000,1034355
2024-01-08 00:00:00.000,1057653
2024-01-09 00:00:00.000,1061962
2024-01-10 00:00:00.000,1228173
2024-01-11 00:00:00.000,1194412
2024-01-12 00:00:00.000,1193132
2024-01-13 00:00:00.000,1197312
2024-01-14 00:00:00.000,1947944
2024-01-15 00:00:00.000,1139369
2024-01-16 00:00:00.000,1250423
2024-01-17 00:00:00.000,1158495
2024-01-18 00:00:00.000,1181621
2024-01-19 00:00:00.000,1151460
2024-01-20 00:00:00.000,1045894
2024-01-21 00:00:00.000,1102652
2024-01-22 00:00:00.000,1058429
2024-01-23 00:00:00.000,1065134
2024-01-24 00:00:00.000,1062339
2024-01-25 00:00:00.000,1153164
2024-01-26 00:00:00.000,1155642
2024-01-27 00:00:00.000,1132000
2024-01-28 00:00:00.000,1113400
2024-01-29 00:00:00.000,1099389
2024-01-30 00:00:00.000,1164774
2024-01-31 00:00:00.000,1115335
2024-02-01 00:00:00.000,1107908
2024-02-02 00:00:00.000,1087408
2024-02-03 00:00:00.000,1034663
2024-02-04 00:00:00.000,1031659
2024-02-05 00:00:00.000,1104544
2024-02-06 00:00:00.000,1061533
2024-02-07 00:00:00.000,1117828
2024-02-08 00:00:00.000,1029991
2024-02-09 00:00:00.000,1057200
2024-02-10 00:00:00.000,989841
2024-02-11 00:00:00.000,1009624
2024-02-12 00:00:00.000,967861
2024-02-13 00:00:00.000,1083751
2024-02-14 00:00:00.000,1112612
2024-02-15 00:00:00.000,1133329
2024-02-16 00:00:00.000,1158765
2024-02-17 00:00:00.000,1060979
2024-02-18 00:00:00.000,1074289
2024-02-19 00:00:00.000,1129497
2024-02-20 00:00:00.000,1132132
2024-02-21 00:00:00.000,1082254
2024-02-22 00:00:00.000,1061297
2024-02-23 00:00:00.000,1141609
2024-02-24 00:00:00.000,1085049
2024-02-25 00:00:00.000,1087006
2024-02-26 00:00:00.000,1171443
2024-02-27 00:00:00.000,1201557
2024-02-28 00:00:00.000,1207391
2024-02-29 00:00:00.000,1216628
2024-03-01 00:00:00.000,1186210
2024-03-02 00:00:00.000,1192269
2024-03-03 00:00:00.000,1164464
2024-03-04 00:00:00.000,1245773
2024-03-05 00:00:00.000,1282862
2024-03-06 00:00:00.000,1197258
2024-03-07 00:00:00.000,1206363
2024-03-08 00:00:00.000,1191966
2024-03-09 00:00:00.000,1141560
2024-03-10 00:00:00.000,1135187
2024-03-11 00:00:00.000,1223886
2024-03-12 00:00:00.000,1214354
2024-03-13 00:00:00.000,1255661
2024-03-14 00:00:00.000,1279370
2024-03-15 00:00:00.000,1293388
2024-03-16 00:00:00.000,1256757
2024-03-17 00:00:00.000,1184958
2024-03-18 00:00:00.000,1261916
2024-03-19 00:00:00.000,1356424
2024-03-20 00:00:00.000,1353779
2024-03-21 00:00:00.000,1312759
2024-03-22 00:00:00.000,1305665
2024-03-23 00:00:00.000,1280665
2024-03-24 00:00:00.000,1214271
2024-03-25 00:00:00.000,1261545
2024-03-26 00:00:00.000,1297382
2024-03-27 00:00:00.000,1252124
2024-03-28 00:00:00.000,1262564
2024-03-29 00:00:00.000,1285831
2024-03-30 00:00:00.000,1222021
2024-03-31 00:00:00.000,1227536
2024-04-01 00:00:00.000,1224776
2024-04-02 00:00:00.000,1215685
2024-04-03 00:00:00.000,1188217
2024-04-04 00:00:00.000,1208304
2024-04-05 00:00:00.000,1220426
2024-04-06 00:00:00.000,1182231
2024-04-07 00:00:00.000,1156806
2024-04-08 00:00:00.000,1200486
2024-04-09 00:00:00.000,1207633
2024-04-10 00:00:00.000,1188565
2024-04-11 00:00:00.000,1195224
2024-04-12 00:00:00.000,1305119
2024-04-13 00:00:00.000,1143216
2024-04-14 00:00:00.000,1115564
2024-04-15 00:00:00.000,1170056
2024-04-16 00:00:00.000,1162377
2024-04-17 00:00:00.000,1227887
2024-04-18 00:00:00.000,1213153
2024-04-19 00:00:00.000,1161737
2024-04-20 00:00:00.000,1136685
2024-04-21 00:00:00.000,1115811
2024-04-22 00:00:00.000,1158194
2024-04-23 00:00:00.000,1174995
2024-04-24 00:00:00.000,1149647
2024-04-25 00:00:00.000,1164642
2024-04-26 00:00:00.000,1160150
2024-04-27 00:00:00.000,1085342
2024-04-28 00:00:00.000,1121966
2024-04-29 00:00:00.000,1204039
2024-04-30 00:00:00.000,1240115
2024-05-01 00:00:00.000,1187746
2024-05-02 00:00:00.000,1206726
2024-05-03 00:00:00.000,1177668
2024-05-04 00:00:00.000,1142726
2024-05-05 00:00:00.000,1125839
2024-05-06 00:00:00.000,1169872
2024-05-07 00:00:00.000,1210663
2024-05-08 00:00:00.000,1139001
2024-05-09 00:00:00.000,1108916
2024-05-10 00:00:00.000,1138447
2024-05-11 00:00:00.000,1095171
2024-05-12 00:00:00.000,1038209
2024-05-13 00:00:00.000,1142289
2024-05-14 00:00:00.000,1163156
2024-05-15 00:00:00.000,1177596
2024-05-16 00:00:00.000,1201568
2024-05-17 00:00:00.000,1092554
2024-05-18 00:00:00.000,1062227
2024-05-19 00:00:00.000,998892
2024-05-20 00:00:00.000,1097875
2024-05-21 00:00:00.000,1171739
2024-05-22 00:00:00.000,1163336
2024-05-23 00:00:00.000,1131445
2024-05-24 00:00:00.000,1142915
2024-05-25 00:00:00.000,1139404
2024-05-26 00:00:00.000,1114344
2024-05-27 00:00:00.000,1131479
2024-05-28 00:00:00.000,1080692
2024-05-29 00:00:00.000,1148679
2024-05-30 00:00:00.000,1117984
2024-05-31 00:00:00.000,1153036
2024-06-01 00:00:00.000,1095652
2024-06-02 00:00:00.000,1046866
2024-06-03 00:00:00.000,1124771
2024-06-04 00:00:00.000,1139692
2024-06-05 00:00:00.000,1146876
2024-06-06 00:00:00.000,1119374
2024-06-07 00:00:00.000,1149702
2024-06-08 00:00:00.000,1134671
2024-06-09 00:00:00.000,1112546
2024-06-10 00:00:00.000,1125999
2024-06-11 00:00:00.000,1140607
2024-06-12 00:00:00.000,1196762
2024-06-13 00:00:00.000,1193075
2024-06-14 00:00:00.000,1159017
2024-06-15 00:00:00.000,1104048
2024-06-16 00:00:00.000,1094828
2024-06-17 00:00:00.000,1111839
2024-06-18 00:00:00.000,1123232
2024-06-19 00:00:00.000,1097271
2024-06-20 00:00:00.000,1125226
2024-06-21 00:00:00.000,1240763
2024-06-22 00:00:00.000,1292533
2024-06-23 00:00:00.000,1072666
2024-06-24 00:00:00.000,1138305
2024-06-25 00:00:00.000,1170310
2024-06-26 00:00:00.000,1225587
2024-06-27 00:00:00.000,1150250
2024-06-28 00:00:00.000,1154018
2024-06-29 00:00:00.000,1126181
2024-06-30 00:00:00.000,1103776
2024-07-01 00:00:00.000,1126410
2024-07-02 00:00:00.000,1106165
2024-07-03 00:00:00.000,1122122
2024-07-04 00:00:00.000,1213771
2024-07-05 00:00:00.000,1214632
2024-07-06 00:00:00.000,1122150
2024-07-07 00:00:00.000,1009231
2024-07-08 00:00:00.000,1118363
2024-07-09 00:00:00.000,1127577
2024-07-10 00:00:00.000,1141117
2024-07-11 00:00:00.000,1163944
2024-07-12 00:00:00.000,1157322
2024-07-13 00:00:00.000,1120862
2024-07-14 00:00:00.000,1057151
2024-07-15 00:00:00.000,1130145
2024-07-16 00:00:00.000,1165381
2024-07-17 00:00:00.000,1152912
2024-07-18 00:00:00.000,1146735
2024-07-19 00:00:00.000,1118738
2024-07-20 00:00:00.000,1081443
2024-07-21 00:00:00.000,1091286
2024-07-22 00:00:00.000,1121038
2024-07-23 00:00:00.000,1114014
2024-07-24 00:00:00.000,1098327
2024-07-25 00:00:00.000,1098893
2024-07-26 00:00:00.000,1117420
2024-07-27 00:00:00.000,1051920
2024-07-28 00:00:00.000,1019411
2024-07-29 00:00:00.000,1062759
2024-07-30 00:00:00.000,1138948
2024-07-31 00:00:00.000,1141077
2024-08-01 00:00:00.000,1096462
2024-08-02 00:00:00.000,1062732
2024-08-03 00:00:00.000,1065938
2024-08-04 00:00:00.000,1014423
2024-08-05 00:00:00.000,1112663
2024-08-06 00:00:00.000,1106013
2024-08-07 00:00:00.000,1098064
2024-08-08 00:00:00.000,1073026
2024-08-09 00:00:00.000,1074040
2024-08-10 00:00:00.000,1029529
2024-08-11 00:00:00.000,963807
2024-08-12 00:00:00.000,1015541
2024-08-13 00:00:00.000,1053433
2024-08-14 00:00:00.000,1242272
2024-08-15 00:00:00.000,1220204
2024-08-16 00:00:00.000,1089641
2024-08-17 00:00:00.000,983986
2024-08-18 00:00:00.000,1002268
2024-08-19 00:00:00.000,1015292
2024-08-20 00:00:00.000,1045436
2024-08-21 00:00:00.000,1050891
2024-08-22 00:00:00.000,1065410
2024-08-23 00:00:00.000,1102436
2024-08-24 00:00:00.000,1068285
2024-08-25 00:00:00.000,956387
2024-08-26 00:00:00.000,1092205
2024-08-27 00:00:00.000,1098792
2024-08-28 00:00:00.000,1120958
2024-08-29 00:00:00.000,1126972
2024-08-30 00:00:00.000,1113867
2024-08-31 00:00:00.000,988141
2024-09-01 00:00:00.000,989391
2024-09-02 00:00:00.000,1050924
2024-09-03 00:00:00.000,1100610
2024-09-04 00:00:00.000,1072696
2024-09-05 00:00:00.000,1082371
2024-09-06 00:00:00.000,1096766
2024-09-07 00:00:00.000,1087270
2024-09-08 00:00:00.000,1066446
2024-09-09 00:00:00.000,1125156
2024-09-10 00:00:00.000,1113732
2024-09-11 00:00:00.000,1140571
2024-09-12 00:00:00.000,1133110
2024-09-13 00:00:00.000,1127458
2024-09-14 00:00:00.000,1072286
2024-09-15 00:00:00.000,1062352
2024-09-16 00:00:00.000,1059272
2024-09-17 00:00:00.000,1085624
2024-09-18 00:00:00.000,1093996
2024-09-19 00:00:00.000,1143607
2024-09-20 00:00:00.000,1113052
2024-09-21 00:00:00.000,1053077
2024-09-22 00:00:00.000,1037128
2024-09-23 00:00:00.000,1097588
2024-09-24 00:00:00.000,1110730
2024-09-25 00:00:00.000,1117517
2024-09-26 00:00:00.000,1112541
2024-09-27 00:00:00.000,1175236
2024-09-28 00:00:00.000,1096508
2024-09-29 00:00:00.000,1090421
2024-09-30 00:00:00.000,1165281
2024-10-01 00:00:00.000,1239767
2024-10-02 00:00:00.000,1136381
2024-10-03 00:00:00.000,1140531
2024-10-04 00:00:00.000,1118794
2024-10-05 00:00:00.000,1076805
2024-10-06 00:00:00.000,1045084
2024-10-07 00:00:00.000,1126900
2024-10-08 00:00:00.000,1131013
2024-10-09 00:00:00.000,1159752
2024-10-10 00:00:00.000,1130865
2024-10-11 00:00:00.000,1204865
2024-10-12 00:00:00.000,1138446
2024-10-13 00:00:00.000,1036390
2024-10-14 00:00:00.000,1148481
2024-10-15 00:00:00.000,1191068
2024-10-16 00:00:00.000,1134656
2024-10-17 00:00:00.000,1223320
2024-10-18 00:00:00.000,1299048
2024-10-19 00:00:00.000,1227782
2024-10-20 00:00:00.000,1159250
2024-10-21 00:00:00.000,1164752
2024-10-22 00:00:00.000,1159596
2024-10-23 00:00:00.000,1119747
2024-10-24 00:00:00.000,1111455
2024-10-25 00:00:00.000,1125847
2024-10-26 00:00:00.000,1079246
2024-10-27 00:00:00.000,939926
2024-10-28 00:00:00.000,1036997
2024-10-29 00:00:00.000,1154540
2024-10-30 00:00:00.000,1075825
2024-10-31 00:00:00.000,1068787
2024-11-01 00:00:00.000,1082359
2024-11-02 00:00:00.000,1052876
2024-11-03 00:00:00.000,1085925
2024-11-04 00:00:00.000,1101501
2024-11-05 00:00:00.000,1087501
2024-11-06 00:00:00.000,1172005
2024-11-07 00:00:00.000,1200060
2024-11-08 00:00:00.000,1207748
2024-11-09 00:00:00.000,1134424
2024-11-10 00:00:00.000,1192361
2024-11-11 00:00:00.000,1256318
2024-11-12 00:00:00.000,1265444
2024-11-13 00:00:00.000,1249540
2024-11-14 00:00:00.000,1266394
2024-11-15 00:00:00.000,1225372
2024-11-16 00:00:00.000,1222543
2024-11-17 00:00:00.000,1188635
2024-11-18 00:00:00.000,1209324
2024-11-19 00:00:00.000,1200980
2024-11-20 00:00:00.000,1224842
2024-11-21 00:00:00.000,1250153
2024-11-22 00:00:00.000,1284881
2024-11-23 00:00:00.000,1262740
2024-11-24 00:00:00.000,1190899
2024-11-25 00:00:00.000,1273692
2024-11-26 00:00:00.000,1243082
2024-11-27 00:00:00.000,1254825
2024-11-28 00:00:00.000,1239505
2024-11-29 00:00:00.000,1263290
2024-11-30 00:00:00.000,1215233
2024-12-01 00:00:00.000,1212022
2024-12-02 00:00:00.000,1321300
2024-12-03 00:00:00.000,1330006
2024-12-04 00:00:00.000,1318585
2024-12-05 00:00:00.000,1326126
2024-12-06 00:00:00.000,1310940
2024-12-07 00:00:00.000,1226447
2024-12-08 00:00:00.000,1206315
2024-12-09 00:00:00.000,1310492
2024-12-10 00:00:00.000,1351427
2024-12-11 00:00:00.000,1275371
2024-12-12 00:00:00.000,1326848
2024-12-13 00:00:00.000,1255471
2024-12-14 00:00:00.000,1221196
2024-12-15 00:00:00.000,1182233
2024-12-16 00:00:00.000,1267294
2024-12-17 00:00:00.000,1298394
2024-12-18 00:00:00.000,1269348
2024-12-19 00:00:00.000,1264159
2024-12-20 00:00:00.000,1310870
2024-12-21 00:00:00.000,1240133
2024-12-22 00:00:00.000,1237469
2024-12-23 00:00:00.000,1280054
2024-12-24 00:00:00.000,1246353
2024-12-25 00:00:00.000,1190333
2024-12-26 00:00:00.000,1189339
2024-12-27 00:00:00.000,1222887
2024-12-28 00:00:00.000,1175157
2024-12-29 00:00:00.000,1182118
2024-12-30 00:00:00.000,1219050
2024-12-31 00:00:00.000,1225601
2025-01-01 00:00:00.000,1015023
2025-01-02 00:00:00.000,1069891
2025-01-03 00:00:00.000,1215729
2025-01-04 00:00:00.000,1141910
2025-01-05 00:00:00.000,1124294
2025-01-06 00:00:00.000,1189620
2025-01-07 00:00:00.000,1191859
2025-01-08 00:00:00.000,1181698
2025-01-09 00:00:00.000,1182864
2025-01-10 00:00:00.000,1171732
2025-01-11 00:00:00.000,1102232
2025-01-12 00:00:00.000,1077637
2025-01-13 00:00:00.000,1198206
2025-01-14 00:00:00.000,1208606
2025-01-15 00:00:00.000,1216000
2025-01-16 00:00:00.000,1225648
2025-01-17 00:00:00.000,1225654
2025-01-18 00:00:00.000,1220595
2025-01-19 00:00:00.000,1317694
2025-01-20 00:00:00.000,1369205
2025-01-21 00:00:00.000,1250137
2025-01-22 00:00:00.000,1254193
2025-01-23 00:00:00.000,1254222
2025-01-24 00:00:00.000,1355858
2025-01-25 00:00:00.000,1385820
2025-01-26 00:00:00.000,1205605
2025-01-27 00:00:00.000,1242628
2025-01-28 00:00:00.000,1172138
2025-01-29 00:00:00.000,1157559
2025-01-30 00:00:00.000,1177125
2025-01-31 00:00:00.000,1172008
2025-02-01 00:00:00.000,1114035
2025-02-02 00:00:00.000,1111497
2025-02-03 00:00:00.000,1227671
2025-02-04 00:00:00.000,1309892
2025-02-05 00:00:00.000,1189627
2025-02-06 00:00:00.000,1315174
2025-02-07 00:00:00.000,1310037
2025-02-08 00:00:00.000,1187152
2025-02-09 00:00:00.000,1170609
2025-02-10 00:00:00.000,1337765
2025-02-11 00:00:00.000,1301987
2025-02-12 00:00:00.000,1254497
2025-02-13 00:00:00.000,1297527
2025-02-14 00:00:00.000,1329023
2025-02-15 00:00:00.000,1152688
2025-02-16 00:00:00.000,1108795
2025-02-17 00:00:00.000,1320765
2025-02-18 00:00:00.000,1289071
2025-02-19 00:00:00.000,1233878
2025-02-20 00:00:00.000,1301997
2025-02-21 00:00:00.000,1336832
2025-02-22 00:00:00.000,1161016
2025-02-23 00:00:00.000,1100760
2025-02-24 00:00:00.000,1283099
2025-02-25 00:00:00.000,1372539
2025-02-26 00:00:00.000,1267938
2025-02-27 00:00:00.000,1280636
2025-02-28 00:00:00.000,1318777
2025-03-01 00:00:00.000,1102815
2025-03-02 00:00:00.000,1049918
"null",18569
﻿
